movieID|Name|IMDBid|Year|url|rtid|crating|cscore|arating|ascore|genre
1385|Under Siege|0105690|1992|http://ia.media-imdb.com/images/M/MV5BMTIxMzEyNTczM15BMl5BanBnXkFtZTcwMjUzMzUxMQ@@._V1._SY314_CR9,0,214,314_.jpg|under_siege|6.2|66|3|60|Action^Drama^Thriller
1386|Terror in a Texas Town|0052287|1958|http://ia.media-imdb.com/images/M/MV5BMTM0MDY1MDk2NV5BMl5BanBnXkFtZTcwMzE2MjYxMQ@@._V1._SY314_CR2,0,214,314_.jpg|terror_in_a_texas_town|0|0|0|0|Western
1387|Jaws|0073195|1975|http://ia.media-imdb.com/images/M/MV5BMzcyMTQyOTU0Nl5BMl5BanBnXkFtZTcwNDY0NzE5Mw@@._V1._SY314_CR5,0,214,314_.jpg|jaws|8.8|100|3.5|81|Action^Horror
1388|Jaws|0073195|1975|http://ia.media-imdb.com/images/M/MV5BMzcyMTQyOTU0Nl5BMl5BanBnXkFtZTcwNDY0NzE5Mw@@._V1._SY314_CR5,0,214,314_.jpg|jaws|8.8|100|3.5|81|Action^Horror^Thriller
1389|Jaws 3-D|0085750|1983|http://ia.media-imdb.com/images/M/MV5BMTE5OTY0OTcxMl5BMl5BanBnXkFtZTcwMTg0NjMyMQ@@._V1._SY314_CR2,0,214,314_.jpg|jaws_3|2.9|0|2.5|33|Action^Horror
1390|My Fellow Americans|0117119|1996|http://ia.media-imdb.com/images/M/MV5BMTM1MzAyODU1Nl5BMl5BanBnXkFtZTcwNDA4NDAzMQ@@._V1._SY314_CR8,0,214,314_.jpg|my_fellow_americans|5.2|28|3.2|61|Comedy
1391|Mars Attacks!|0116996|1996|http://ia.media-imdb.com/images/M/MV5BNzc4NzE5OTIwNV5BMl5BanBnXkFtZTcwNjk2MTEyMQ@@._V1._SY314_CR7,0,214,314_.jpg|mars_attacks|5.8|40|2.8|49|Action^Comedy^Sci-Fi
1392|Citizen Ruth|0115906|1996|http://ia.media-imdb.com/images/M/MV5BMTMyNTEzMTU3MV5BMl5BanBnXkFtZTYwMDgwMzM5._V1._SX214_CR0,0,214,314_.jpg|citizen_ruth|6.8|60|3.5|72|Comedy^Drama
1393|Jerry Maguire|0116695|1996|http://ia.media-imdb.com/images/M/MV5BMTkxNjc2NjQwOF5BMl5BanBnXkFtZTcwMDE2NDU2MQ@@._V1._SX214_CR0,0,214,314_.jpg|jerry_maguire|7.4|89|3.3|72|Drama^Romance
1394|Raising Arizona|0093822|1987|http://ia.media-imdb.com/images/M/MV5BMTg0NjYzOTUzNF5BMl5BanBnXkFtZTcwODkyMDMyMQ@@._V1._SY314_CR3,0,214,314_.jpg|raising_arizona|7.6|50|3.6|82|Comedy
1395|Tin Men|0094155|1987|http://ia.media-imdb.com/images/M/MV5BMTg2OTU1MzI1NF5BMl5BanBnXkFtZTcwODgyMzcyMQ@@._V1._SX214_CR0,0,214,314_.jpg|tin_men|6.4|100|3.1|54|Comedy^Drama
1396|Sneakers|0105435|1992|http://ia.media-imdb.com/images/M/MV5BMTgxNDA2NjAyMV5BMl5BanBnXkFtZTcwNDkyNjcxMQ@@._V1._SY314_CR3,0,214,314_.jpg|sneakers|6.8|71|3.4|77|Action^Crime^Drama^Sci-Fi
1397|Bastard Out of Carolina|0115633|1996|http://ia.media-imdb.com/images/M/MV5BMjA5MDkyMzU1N15BMl5BanBnXkFtZTcwMTk5NzMyMQ@@._V1._SY314_CR5,0,214,314_.jpg|bastard_out_of_carolina|7.1|0|0|0|Drama
1398|In Love and War|0116621|1996|http://ia.media-imdb.com/images/M/MV5BMTQ3MTU5NTQ1OV5BMl5BanBnXkFtZTcwNzE0NDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg|1074467-in_love_and_war|4.1|0|3|52|Romance^War
1399|Marvin's Room|0116999|1996|http://ia.media-imdb.com/images/M/MV5BMjEwNDk4NDczN15BMl5BanBnXkFtZTcwNjE5NzUyMQ@@._V1._SX214_CR0,0,214,314_.jpg|marvins_room|6.7|69|3.2|58|Drama
1401|Ghosts of Mississippi|0116410|1996|http://ia.media-imdb.com/images/M/MV5BNDA1MDk0OTExN15BMl5BanBnXkFtZTcwNTA2MzMyMQ@@._V1._SY314_CR5,0,214,314_.jpg|ghosts_of_mississippi|5.8|42|3.4|64|Drama
1404|Night Falls on Manhattan|0119783|1996|http://ia.media-imdb.com/images/M/MV5BMTIxOTAzNTk0MF5BMl5BanBnXkFtZTcwNjUwMDcyMQ@@._V1._SY314_CR4,0,214,314_.jpg|night_falls_on_manhattan|6.7|80|3.2|49|Crime^Drama
1405|Beavis and Butt-Head Do America|0115641|1996|http://ia.media-imdb.com/images/M/MV5BMTcxNDgzNDQ0OV5BMl5BanBnXkFtZTcwMzk3MzUzMQ@@._V1._SY314_CR0,0,214,314_.jpg|beavis_and_butthead_do_america|6.2|66|3|61|Adventure^Animation^Comedy^Crime
1406|La ceremonie|0112769|1995|http://ia.media-imdb.com/images/M/MV5BMTkwOTUzNzI0Nl5BMl5BanBnXkFtZTcwNzM1MDYyMQ@@._V1._SY314_CR4,0,214,314_.jpg|1075705-ceremonie|7.7|91|3.9|85|Drama
1407|Scream|0117571|1996|http://ia.media-imdb.com/images/M/MV5BMTgwODk4NjIwNF5BMl5BanBnXkFtZTYwMzIyMjg4._V1._SX214_CR0,0,214,314_.jpg|1074316-scream|7|71|3.2|70|Comedy^Horror^Thriller
1408|The Last of the Mohicans|0104691|1992|http://ia.media-imdb.com/images/M/MV5BMTQ0MjQ5NDAzMV5BMl5BanBnXkFtZTcwNjYzMjE2MQ@@._V1._SY314_CR7,0,214,314_.jpg|1040678-last_of_the_mohicans|8|100|3.6|84|Action^Romance^War^Western
1409|Michael Clayton|0465538|2007|http://ia.media-imdb.com/images/M/MV5BMTc0NTU5MjI2MV5BMl5BanBnXkFtZTcwMTg5NTQzMw@@._V1._SX214_CR0,0,214,314_.jpg|michael_clayton|7.6|94|3.6|72|Comedy^Drama^Fantasy^Romance
1410|The Evening Star|0116240|1996|http://ia.media-imdb.com/images/M/MV5BMTcwNjkyODQyN15BMl5BanBnXkFtZTcwMzk0MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg|evening_star|4.2|16|3.2|59|Comedy^Drama
1411|Hamlet|0116477|1996|http://ia.media-imdb.com/images/M/MV5BMTM5NjMzOTg0MV5BMl5BanBnXkFtZTcwNzYxMzUyMQ@@._V1._SX214_CR0,0,214,314_.jpg|1075422-hamlet|8.2|78|3.8|86|Crime^Drama^Romance
1412|Some Mother's Son|0117690|1996|http://ia.media-imdb.com/images/M/MV5BMTc5MDc4MTQ5MV5BMl5BanBnXkFtZTYwMzcxMDk5._V1._SX214_CR0,0,214,314_.jpg|some_mothers_son|6.3|50|4|86|Drama
1413|The Whole Wide World|0118163|1996|http://ia.media-imdb.com/images/M/MV5BMTIzMDUwODI1OF5BMl5BanBnXkFtZTcwMDY3MjAwMQ@@._V1._SY314_CR1,0,214,314_.jpg|whole_wide_world|6.9|75|3.6|73|Drama
1414|The Mother|0323298|2003|http://ia.media-imdb.com/images/M/MV5BMTM4Mzk4ODU1Ml5BMl5BanBnXkFtZTcwMzkxOTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg|1132642-mother|7|90|3.4|61|Comedy
1415|Les voleurs|0118100|1996|http://ia.media-imdb.com/images/M/MV5BMjAyMDg0OTQ5NF5BMl5BanBnXkFtZTcwMDQzMzkxMQ@@._V1._SX214_CR0,0,214,314_.jpg|1076146-thieves|7|100|3.4|64|Crime^Drama^Romance
1416|Evita|0116250|1996|http://ia.media-imdb.com/images/M/MV5BMTM3OTY4NTg1OF5BMl5BanBnXkFtZTcwNjQ4ODcxMQ@@._V1._SY314_CR4,0,214,314_.jpg|evita|6.5|66|3.1|65|Drama^Musical
1417|The Portrait of a Lady|0117364|1996|http://ia.media-imdb.com/images/M/MV5BMTkzMjY5NzY2Nl5BMl5BanBnXkFtZTcwMDk4NTYxMQ@@._V1._SX214_CR0,0,214,314_.jpg|1074321-portrait_of_a_lady|5.5|50|3.2|50|Drama
1419|Walkabout|0067959|1971|http://ia.media-imdb.com/images/M/MV5BMTAxMDg2OTQ0OTNeQTJeQWpwZ15BbWU3MDY4MTQzMzE@._V1._SY314_CR4,0,214,314_.jpg|walkabout|8.1|100|3.9|86|Drama
1420|Message to Love: The Isle of Wight Festival|0117028|1997|http://ia.media-imdb.com/images/M/MV5BMTI2MTEzNDk3NF5BMl5BanBnXkFtZTcwNDUxMzQyMQ@@._V1._SX214_CR0,0,214,314_.jpg|message-to-love|0|0|0|0|Documentary
1421|The Grateful Dead|0076104|1977|http://ia.media-imdb.com/images/M/MV5BMjUzOTg0OTA1OF5BMl5BanBnXkFtZTcwOTQwMDcyMQ@@._V1._SY314_CR1,0,214,314_.jpg|the-grateful-dead|0|0|0|0|Documentary
1422|Murder at 1600|0119731|1997|http://ia.media-imdb.com/images/M/MV5BMTM1ODY4ODUwOV5BMl5BanBnXkFtZTcwNTc0MjUyMQ@@._V1._SY314_CR9,0,214,314_.jpg|murder_at_1600|5|16|2.9|48|Crime^Drama^Mystery^Thriller
1423|Hearts and Minds|0071604|1974|http://ia.media-imdb.com/images/M/MV5BMTc1MjQ5MTk3MF5BMl5BanBnXkFtZTcwNTMyMTkxMQ@@._V1._SY314_CR4,0,214,314_.jpg|hearts-and-minds|0|0|0|0|Drama
1425|Fierce Creatures|0119115|1997|http://ia.media-imdb.com/images/M/MV5BMTA5OTAzMDI1MzBeQTJeQWpwZ15BbWU3MDYzODE4MjE@._V1._SY314_CR3,0,214,314_.jpg|fierce_creatures|5.6|20|3.1|56|Comedy
1426|Zeus and Roxanne|0120550|1997|http://ia.media-imdb.com/images/M/MV5BNzE0NDg4NzkzMV5BMl5BanBnXkFtZTcwMzYzOTAwMQ@@._V1._SY314_CR9,0,214,314_.jpg|zeus_and_roxanne|4.4|0|2.9|47|Children
1427|Turbulence|0120390|1997|http://ia.media-imdb.com/images/M/MV5BMTczNTA2Nzc0Ml5BMl5BanBnXkFtZTcwMTAwMTUyMQ@@._V1._SY314_CR6,0,214,314_.jpg|1074496-turbulence|3.2|0|2.5|23|Action^Thriller
1428|Angel Baby|0112362|1995|http://ia.media-imdb.com/images/M/MV5BMjAwMDkzNTU5Ml5BMl5BanBnXkFtZTcwMTkzMTMyMQ@@._V1._SX214_CR0,0,214,314_.jpg||\N|\N|\N|\N|Drama
1429|Ging chaat goo si 4: Ji gaan daan yam mo|0116704|1996|http://ia.media-imdb.com/images/M/MV5BMTg4ODUxMzc2NV5BMl5BanBnXkFtZTcwMDM1NzcxMQ@@._V1._SY314_CR2,0,214,314_.jpg|jackie_chans_first_strike|6|50|3|55|Action^Adventure^Comedy^Thriller
1430|Underworld|0320691|2003|http://ia.media-imdb.com/images/M/MV5BMjIxNDExNDEyMV5BMl5BanBnXkFtZTcwODY1OTkxMw@@._V1._SX214_CR0,0,214,314_.jpg|underworld|4.7|15|3.6|82|Comedy^Thriller
1431|Beverly Hills Ninja|0118708|1997|http://ia.media-imdb.com/images/M/MV5BMTc2OTc3NDY4MV5BMl5BanBnXkFtZTcwODg5MTAzMQ@@._V1._SY314_CR2,0,214,314_.jpg|beverly_hills_ninja|3.2|37|2.8|54|Action^Comedy
1432|Metro|0119664|1997|http://ia.media-imdb.com/images/M/MV5BMTMxNTQyMjM0N15BMl5BanBnXkFtZTcwMDM1MzQyMQ@@._V1._SY314_CR2,0,214,314_.jpg|1074675-1074675-metro|4|11|2.6|31|Action^Comedy^Crime^Drama^Thriller
1433|The Time Machine|0268695|2002|http://ia.media-imdb.com/images/M/MV5BMTgwNjA3NzU2Nl5BMl5BanBnXkFtZTcwMTIzMDQyMQ@@._V1._SY314_CR8,0,214,314_.jpg|1112951-time_machine|4.8|18|2.7|45|Comedy^Horror
1434|The Strangers|0482606|2008|http://ia.media-imdb.com/images/M/MV5BMTkxODAyODMwNV5BMl5BanBnXkFtZTcwNzk5Nzk2MQ@@._V1._SX214_CR0,0,214,314_.jpg|the_strangers|5|50|3.1|48|Action
1437|The Cement Garden|0106535|1993|http://ia.media-imdb.com/images/M/MV5BMTAxMTQwNTE3NTBeQTJeQWpwZ15BbWU3MDIxMzQzMzE@._V1._SY314_CR0,0,214,314_.jpg|evolutionary-masturbation|0|0|0|0|Drama
1438|Dante's Peak|0118928|1997|http://ia.media-imdb.com/images/M/MV5BMTYxNDU4NjkxMF5BMl5BanBnXkFtZTcwNDU0MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg|dantes_peak|4.9|0|2.7|45|Action^Thriller
1439|Meet Wally Sparks|0119644|1997|http://ia.media-imdb.com/images/M/MV5BMTM2MjM0NjA3NV5BMl5BanBnXkFtZTcwOTYxNzIyMQ@@._V1._SX214_CR0,0,214,314_.jpg|meet_wally_sparks|2.5|50|2.6|32|Comedy
1440|Amos & Andrew|0106266|1993|http://ia.media-imdb.com/images/M/MV5BMTQ4Mjc2MDk2N15BMl5BanBnXkFtZTcwOTU1MjkxMQ@@._V1._SX77_SY140_.jpg|amos_and_andrew|4|12|2.7|36|Comedy
1441|Benny & Joon|0106387|1993|http://ia.media-imdb.com/images/M/MV5BMjIzODYwOTY3N15BMl5BanBnXkFtZTcwMDU5OTcxMQ@@._V1._SY314_CR2,0,214,314_.jpg|benny_and_joon|5.7|50|3.6|85|Comedy^Romance
1442|Prefontaine|0119937|1997|http://ia.media-imdb.com/images/M/MV5BMTk2MzE0NjQ0Nl5BMl5BanBnXkFtZTcwMzUxMjkxMQ@@._V1._SY314_CR3,0,214,314_.jpg|prefontaine|6.4|55|3.7|79|Drama
1444|Guantanamera|0109949|1995|http://ia.media-imdb.com/images/M/MV5BMTczMzk1NzE4OV5BMl5BanBnXkFtZTcwNDA0MzMzMQ@@._V1._SY314_CR3,0,214,314_.jpg|guantanamera|6.9|66|3.5|69|Comedy
1445|McHale's Navy|0119640|1997|http://ia.media-imdb.com/images/M/MV5BMjE3MzEzODMxM15BMl5BanBnXkFtZTcwNjg4ODAwMQ@@._V1._SY314_CR2,0,214,314_.jpg|1076097-mchales_navy|2.2|0|2.6|36|Comedy^War
1446|Kolja|0116790|1996|http://ia.media-imdb.com/images/M/MV5BMTcwNTAyMTE1Nl5BMl5BanBnXkFtZTcwMzk4NTgxMQ@@._V1._SY314_CR2,0,214,314_.jpg|kolya|7.8|100|4.2|91|Comedy^Drama
1447|Gridlock'd|0119225|1997|http://ia.media-imdb.com/images/M/MV5BMjA3OTQ5OTMwM15BMl5BanBnXkFtZTcwODI4MTU1MQ@@._V1._SY314_CR2,0,214,314_.jpg|gridlockd|6.8|90|3.6|79|Crime
1449|Waiting for Guffman|0118111|1996|http://ia.media-imdb.com/images/M/MV5BMTY5ODAzMDA4NF5BMl5BanBnXkFtZTcwNjc0MTkxMQ@@._V1._SY314_CR0,0,214,314_.jpg|waiting_for_guffman|7.7|81|3.9|90|Comedy
1450|Kavkazskiy plennik|0116754|1996|http://ia.media-imdb.com/images/M/MV5BNTI4NzA0OTg5NV5BMl5BanBnXkFtZTYwMzM5Njk5._V1._SY314_CR2,0,214,314_.jpg|prisoner-of-the-mountains|7.2|100|3.9|85|War
1453|The Beautician and the Beast|0118691|1997|http://ia.media-imdb.com/images/M/MV5BMzE5Njc5MjMxN15BMl5BanBnXkFtZTcwNjI0MDAwMQ@@._V1._SY314_CR2,0,214,314_.jpg|beautician_and_the_beast|4.6|16|2.4|43|Comedy^Romance
1454|SubUrbia|0120238|1996|http://ia.media-imdb.com/images/M/MV5BMTcwNTExODQ1OF5BMl5BanBnXkFtZTcwMTUzNzkxMQ@@._V1._SX214_CR0,0,214,314_.jpg|1075781-suburbia|6.3|50|3.3|66|Comedy^Drama
1455|Hotel de Love|0116565|1996|http://ia.media-imdb.com/images/M/MV5BMTI2OTA0MzE0NF5BMl5BanBnXkFtZTcwMjA2NjEyMQ@@._V1._SX214_CR0,0,214,314_.jpg|hotel_de_love|5.1|0|3.7|67|Comedy^Romance
1456|The Pest|0119887|1997|http://ia.media-imdb.com/images/M/MV5BMTIwMjE4NTcxMV5BMl5BanBnXkFtZTYwMzQ5ODg5._V1._SX214_CR0,0,214,314_.jpg|pest|2.3|14|2.7|63|Comedy
1457|Fools Rush In|0119141|1997|http://ia.media-imdb.com/images/M/MV5BMTk0NDQyODM3MF5BMl5BanBnXkFtZTcwMjc1NTkxMQ@@._V1._SX214_CR0,0,214,314_.jpg|fools_rush_in|4.8|28|3|61|Comedy^Drama^Romance
1458|Touch|0120357|1997|http://ia.media-imdb.com/images/M/MV5BMTIwMzE0OTU3Nl5BMl5BanBnXkFtZTcwNTI1OTEyMQ@@._V1._SX214_CR0,0,214,314_.jpg|1074505-touch|4.7|0|2.9|36|Drama^Fantasy^Romance
1459|Absolute Power|0118548|1997|http://ia.media-imdb.com/images/M/MV5BMjA0NTYxMzY2NF5BMl5BanBnXkFtZTcwNTg5NjIyMQ@@._V1._SY314_CR6,0,214,314_.jpg|absolute_power|5.5|50|3.2|52|Mystery^Thriller
1460|That Darn Cat|0120317|1997|http://ia.media-imdb.com/images/M/MV5BMTc5MDc0ODUxN15BMl5BanBnXkFtZTcwNzE4MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg|1075251-that_darn_cat|3.8|0|2.5|30|Children^Comedy^Mystery
1461|Vegas Vacation|0120434|1997|http://ia.media-imdb.com/images/M/MV5BMTI0NTgxMTA2MF5BMl5BanBnXkFtZTcwNTE1MTEyMQ@@._V1._SY314_CR6,0,214,314_.jpg|vegas_vacation|3.8|10|3|55|Comedy
1463|That Old Feeling|0120318|1997|http://ia.media-imdb.com/images/M/MV5BOTAyNDA0MDY0OF5BMl5BanBnXkFtZTcwMzUxNTIyMQ@@._V1._SX214_CR0,0,214,314_.jpg|that_old_feeling|5|50|3|57|Comedy^Romance
1464|Lost Highway|0116922|1997|http://ia.media-imdb.com/images/M/MV5BMjA4OTc3MzQyNl5BMl5BanBnXkFtZTYwNDgxODY4._V1._SY313_CR1,0,214,313_.jpg|lost_highway|6.2|33|3.9|87|Crime^Drama^Fantasy^Film-Noir^Mystery^Romance
1465|Rosewood|0120036|1997|http://ia.media-imdb.com/images/M/MV5BMTIwOTA1NjA1OF5BMl5BanBnXkFtZTcwNjY4NTgxMQ@@._V1._SY314_CR8,0,214,314_.jpg|rosewood|7.1|72|3.7|82|Drama
1466|Donnie Brasco|0119008|1997|http://ia.media-imdb.com/images/M/MV5BMjEyNTIyODQ4OV5BMl5BanBnXkFtZTcwNzE5NTc0MQ@@._V1._SY314_CR13,0,214,314_.jpg|donnie_brasco|7.8|75|3.7|85|Crime^Drama
1468|Booty Call|0118750|1997|http://ia.media-imdb.com/images/M/MV5BMTMxNjI1NTQ0MF5BMl5BanBnXkFtZTcwMzE5MDYyMQ@@._V1._SY314_CR0,0,214,314_.jpg|booty_call|4.2|33|2.8|56|Comedy^Romance
1471|Boys Life 2|0118762|1997|http://ia.media-imdb.com/images/M/MV5BMTYxMTg5NDgwMV5BMl5BanBnXkFtZTcwNzA4NzgxMQ@@._V1._SY314_CR7,0,214,314_.jpg|boys_life_2|6.7|100|3.3|64|Drama
1472|City of Industry|0118859|1997|http://ia.media-imdb.com/images/M/MV5BMjA2MjI0MTQ1OF5BMl5BanBnXkFtZTcwMDAwMTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg|city_of_industry|5.2|16|2.9|31|Crime^Thriller
1473|Children of Men|0206634|2006|http://ia.media-imdb.com/images/M/MV5BNjkxMzU4ODU2NV5BMl5BanBnXkFtZTcwMDU1MDQ0MQ@@._V1._SY314_CR3,0,214,314_.jpg|children_of_men|8|90|3.7|81|Action^Comedy^Crime^Drama
1474|Jungle 2 Jungle|0119432|1997|http://ia.media-imdb.com/images/M/MV5BMTU0NDk2ODUzMl5BMl5BanBnXkFtZTcwMTc1NjkyMQ@@._V1._SY314_CR3,0,214,314_.jpg|jungle_2_jungle|4|23|2.7|44|Children^Comedy
1475|Kama Sutra: A Tale of Love|0116743|1996|http://ia.media-imdb.com/images/M/MV5BMTQ0MTMzMzQ1NV5BMl5BanBnXkFtZTcwNTYzMTYyMQ@@._V1._SY314_CR1,0,214,314_.jpg|kama_sutra_a_tale_of_love|5|40|3.5|72|Romance
1476|Private Parts|0119951|1997|http://ia.media-imdb.com/images/M/MV5BMTg5NTk5NDU1Nl5BMl5BanBnXkFtZTcwODQwMjEyMQ@@._V1._SY314_CR3,0,214,314_.jpg|private-parts|0|0|0|0|Comedy^Drama
1477|Love Jones|0119572|1997|http://ia.media-imdb.com/images/M/MV5BMTY2NjYxMDczNV5BMl5BanBnXkFtZTcwODAwODAyMQ@@._V1._SY314_CR7,0,214,314_.jpg|love_jones|6.4|80|4.2|96|Romance
1479|The Saint|0120053|1997|http://ia.media-imdb.com/images/M/MV5BMTgwMzg0NTg2OF5BMl5BanBnXkFtZTcwMTc5ODAyMQ@@._V1._SY314_CR2,0,214,314_.jpg|saint|4.6|20|3.1|62|Action^Romance^Thriller
1480|Smilla's Sense of Snow|0120152|1997|http://ia.media-imdb.com/images/M/MV5BMTM4NjQzMDk1Ml5BMl5BanBnXkFtZTYwOTExMDk5._V1._SX214_CR0,0,214,314_.jpg|smillas_sense_of_snow|6|57|3.3|59|Drama^Thriller
1482|Van Helsing|0338526|2004|http://ia.media-imdb.com/images/M/MV5BMTU1MTQzMTA4NV5BMl5BanBnXkFtZTcwNTA1NTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg|unhuman|0|0|0|0|Comedy^Drama
1483|Crash|0375679|2004|http://ia.media-imdb.com/images/M/MV5BOTk1OTA1MjIyNV5BMl5BanBnXkFtZTcwODQxMTkyMQ@@._V1._SX214_CR0,0,214,314_.jpg|1144992-crash|7.1|76|4|89|Drama^Thriller
1484|The Daytrippers|0116041|1996|http://ia.media-imdb.com/images/M/MV5BMTU4ODM1OTM0Ml5BMl5BanBnXkFtZTcwNjcwODAyMQ@@._V1._SY314_CR1,0,214,314_.jpg|daytrippers|6.4|75|3.5|67|Comedy^Drama^Mystery^Romance
1485|Liar Liar|0119528|1997|http://ia.media-imdb.com/images/M/MV5BMjEzMzA3NzgwNF5BMl5BanBnXkFtZTcwNzQ4MDgyMQ@@._V1._SY314_CR3,0,214,314_.jpg|liar_liar|6.9|86|3.4|72|Comedy
1486|The Quiet Room|0117422|1996|http://ia.media-imdb.com/images/M/MV5BMTkzMTYzNzk1OV5BMl5BanBnXkFtZTcwMDU0NDQzMQ@@._V1._SY314_CR4,0,214,314_.jpg|quiet_room|0|0|0|0|Drama
1487|Selena|0120094|1997|http://ia.media-imdb.com/images/M/MV5BODQ1MTE4ODU2Ml5BMl5BanBnXkFtZTcwNzI4OTQ1MQ@@._V1._SY314_CR23,0,214,314_.jpg|1073427-selena|6|66|3.2|76|Drama^Musical
1488|The Devil's Own|0118972|1997|http://ia.media-imdb.com/images/M/MV5BNDA4NDk1MDM3MV5BMl5BanBnXkFtZTcwMDI1NDAzMQ@@._V1._SY314_CR4,0,214,314_.jpg|devils_own|5.3|28|3|46|Action^Drama^Thriller
1489|Cats Don't Dance|0118829|1997|http://ia.media-imdb.com/images/M/MV5BMTIzNjc5ODEzNl5BMl5BanBnXkFtZTcwOTc1MzEyMQ@@._V1._SY314_CR1,0,214,314_.jpg|cats_dont_dance|6.5|75|3.5|72|Animation^Children^Musical
1490|B*A*P*S|0118663|1997|http://ia.media-imdb.com/images/M/MV5BMTkyOTM4Mzk0NV5BMl5BanBnXkFtZTcwNDMyMzQyMQ@@._V1._SY314_CR2,0,214,314_.jpg|baps|3|37|2.9|57|Comedy
1493|Love and Other Catastrophes|0116931|1996|http://ia.media-imdb.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@._V1._SX214_CR0,0,214,314_.jpg|love_and_other_catastrophes|5.5|0|3.8|75|Romance
1495|Turbo: A Power Rangers Movie|0120389|1997|http://ia.media-imdb.com/images/M/MV5BMTA2OTc1MzMxNDheQTJeQWpwZ15BbWU3MDM4ODc1MjE@._V1._SY314_CR3,0,214,314_.jpg|turbo_a_power_rangers_movie|3.8|25|2.7|42|Action^Adventure^Children
1496|Anna Karenina|0026071|1935|http://ia.media-imdb.com/images/M/MV5BMTg5NDMzODAxN15BMl5BanBnXkFtZTcwNDk1NDAzMQ@@._V1._SY314_CR24,0,214,314_.jpg|1001063-anna_karenina|7.4|0|0|0|Drama^Romance
1497|Double Team|0119013|1997|http://ia.media-imdb.com/images/M/MV5BMTYwMTI3NTE3Ml5BMl5BanBnXkFtZTcwMDM5NTgxMQ@@._V1._SY314_CR4,0,214,314_.jpg|double_team|3.8|0|2.2|31|Action
1498|Inventing the Abbotts|0119381|1997|http://ia.media-imdb.com/images/M/MV5BMTMwMTAyMDA5NV5BMl5BanBnXkFtZTcwMzU1MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg|inventing_the_abbotts|5.4|28|3.2|54|Drama^Romance
1499|Anaconda|0118615|1997|http://ia.media-imdb.com/images/M/MV5BNjE2MjQ0NTc5OV5BMl5BanBnXkFtZTcwNjU3OTAzMQ@@._V1._SY314_CR2,0,214,314_.jpg|anaconda|4.7|50|2.5|32|Action^Adventure^Thriller
1500|Grosse Pointe Blank|0119229|1997|http://ia.media-imdb.com/images/M/MV5BMTY1MDEyNTc2NV5BMl5BanBnXkFtZTcwMjMyMTYyMQ@@._V1._SX200_SY294_.jpg|grosse_pointe_blank|7.1|73|3.7|85|Comedy^Crime^Romance^Thriller
1501|Keys to Tulsa|0116762|1996|http://ia.media-imdb.com/images/M/MV5BMTkzMDQ5ODQ3Ml5BMl5BanBnXkFtZTcwMDUwMTMyMQ@@._V1._SX214_CR0,0,214,314_.jpg|keys_to_tulsa|4.1|0|2.9|28|Crime
1502|KISS Meets the Phantom of the Park|0077788|1978|http://ia.media-imdb.com/images/M/MV5BMjEwNjU4Njg0MV5BMl5BanBnXkFtZTYwMTQ1Mjg5._V1._SY295_CR1,0,214,295_.jpg|kiss-meets-the-phantom-of-the-park|0|0|0|0|Drama^Romance
1503|8 Heads in a Duffel Bag|0118541|1997|http://ia.media-imdb.com/images/M/MV5BMTQ4NjU0NDc2Ml5BMl5BanBnXkFtZTcwMTM3NjYxMQ@@._V1._SY314_CR1,0,214,314_.jpg|8_heads_in_a_duffel_bag|3.3|0|2.6|34|Comedy
1504|Hollow Reed|0113314|1996|http://ia.media-imdb.com/images/M/MV5BMTg4OTM0NDEzMl5BMl5BanBnXkFtZTcwODE0ODcyMQ@@._V1._SX214_CR0,0,214,314_.jpg|hollow_reed|7.4|66|3.1|47|Drama
1507|Paradise Road|0119859|1997|http://ia.media-imdb.com/images/M/MV5BMTQ2MDIyNzY1MV5BMl5BanBnXkFtZTcwODkwNTIyMQ@@._V1._SX214_CR0,0,214,314_.jpg|paradise_road|6|28|3.6|75|Drama^War
1508|The Time Traveler's Wife|0452694|2009|http://ia.media-imdb.com/images/M/MV5BMTU0MzkzNzg0Nl5BMl5BanBnXkFtZTcwNzUwNzQ2Mg@@._V1._SX214_CR0,0,214,314_.jpg|time_travelers_wife|5.1|29|2.9|65|Drama
1509|Walk All Over Me|0907680|2007|http://ia.media-imdb.com/images/M/MV5BMjc2MTYzOTMyOF5BMl5BanBnXkFtZTcwOTIzMDU1MQ@@._V1._SX214_CR0,0,214,314_.jpg|1194274-walk_all_over_me|0|0|3|37|Drama
1510|A Brother's Kiss|0118783|1997|http://ia.media-imdb.com/images/M/MV5BMTc0MjYxNTQ2Ml5BMl5BanBnXkFtZTcwNzM1OTQxMQ@@._V1._SX89_SY140_.jpg|brothers_kiss|0|100|2.9|44|Drama
